Ax,Ay,Az
-2474,3881,6497
3178,-6985,-4745
-582,5736,19918
-1304,-474,-11471
534,-3719,12150
-2551,7464,-4610
-1054,-5995,16154
231,4299,-8847
1250,-4881,11956
-3778,7249,5051
3761,-2929,-2331
-3652,953,-2146
2574,2133,11357
-936,-784,6804
2728,-3886,-6330
-2320,7094,21328
1763,-8479,12524
-2743,7874,-7500
3087,-7138,11992
-887,7266,4435
-993,-8147,-5653
204,7543,9391
-2065,-9822,8698
-1657,12312,4348
551,-10672,-6348
-1130,7412,20383
640,-1767,-12663
-522,-1677,9000
2316,-512,-2671
-2792,3673,17279
-1075,-1907,-10278
1927,-3310,16594
-2134,6476,4656
1612,-7902,12960
-237,6666,-7811
410,-6233,13339
-2136,6563,2690
4202,-8184,-4168
-2542,5241,7834
4706,-2866,10181
-2563,1026,2998
1841,-3028,-5026
-1708,6113,19698
1001,-8903,-12712
-1031,10663,8548
2588,-11523,13434
-2976,9354,3769
-952,-8757,-3351
1707,7126,19655
-1705,-5617,3265
1168,7495,2252
2421,-4100,-716
-1677,5389,-875
359,-7807,-963
-473,9434,4582
-126,-11550,12508
-3162,12748,257
1416,-10298,-2187
1773,8883,17865
-2418,-4134,-12357
3248,2385,6975
2901,-4855,607
-3138,7692,15734
-456,-5028,-11424
1194,-1211,20159
-842,4417,1798
162,-5122,12850
1326,2688,-8030
369,-2833,16706
-2055,4734,-2595
3501,-7501,684
-3372,9783,2882
3905,-11716,13529
-1730,12398,-1028
1231,-9913,-532
-3348,9027,16712
2152,-5012,-11659
-2514,3749,5978
3008,-9049,1935
-3051,6926,15113
-125,-7741,-11390
896,8346,21075
-429,-8083,1106
-293,9804,12490
1811,-10369,1740
380,9280,15810
-2071,-5223,-12421
3145,956,15926
-3593,-219,-1527
3402,3862,12760
-1445,-5146,-10976
1066,851,19451
-3692,3635,-5700
2668,-8022,6519
-994,8639,-5757
433,-7837,16486
-463,6025,-2214
3073,-7255,3623
-4074,8491,14905
3025,-8611,7250
-2908,10210,-2742
1504,-10387,3032
-2220,9319,14634
2038,-5911,-11946
-863,1799,15700
2038,-1692,-312
-3744,11135,11965
2132,-8898,-10789
1666,9103,20138
-1361,-6368,-7019
2342,6107,7482
-533,-8562,-5825
-26,10035,16903
-571,-7340,-11002
2935,1103,22081
-4124,1867,329
3009,-1770,11274
-2740,-1452,-7351
1305,717,18951
-2332,2782,-6937
2319,-6290,5504
-3698,9985,-1280
2165,-10765,15484
-1008,10305,-4583
906,-8294,4255
-4150,8962,12741
3075,-6954,-8972
-3498,7238,2855
3054,-9576,5665
-2348,10473,12487
1098,-7895,-10506
-118,1859,22390
563,984,267
-1443,-609,10490
2799,-10021,-6878
145,9149,19452
-1866,-6972,-10697
1883,3538,14732
-3630,-4419,2087
1520,8009,9978
-759,-8357,-10163
888,3629,20973
-4233,1667,-9404
3299,-6288,8866
-3720,5685,-5596
3002,-3630,17469
-856,3127,-6029
2676,-5863,8932
-3789,8409,10807
2928,-9427,10047
-2258,10200,-5427
831,-9607,6933
-2370,8815,10539
3400,-7399,-9838
-1282,4411,13838
3725,-5803,3679
-3581,9183,8811
2370,-9128,-9520
815,4491,21131
-449,947,-10354
1224,-5469,9351
996,4465,-5192
-1495,-2077,17679
-921,-8660,-7083
2569,3514,10672
-3569,-908,9464
2772,1896,10800
-1968,-5205,-6144
690,4143,8320
-2353,780,8998
3724,-4667,9970
-1536,8742,-3879
4138,-7988,16202
-3420,6741,-7576
2325,-6187,9235
365,8068,7909
-120,-8268,-5029
-3798,9692,-449
2850,-11531,9380
-1434,10774,8995
2226,-8903,-8193
-1516,4349,22101
1408,-1930,870
-2366,3132,7196
3183,-6350,-5144
-430,5178,19940
-1449,-22,-11029
711,-4085,11316
-2813,7967,-4373
-599,-6796,16210
46,5252,-8395
1152,6150,10935
-3896,-463,6146
3748,-3577,-3425
-3713,1890,-1458
2707,1112,10600
-1126,-101,7625
2558,-4235,14045
-2010,7361,6671
1650,-8835,12207
-2587,8467,-7254
3152,-7719,11063
-667,7585,5643
-1235,-8110,-6509
403,6995,10364
-2397,-9234,7838
-3008,11907,5188
2112,-10539,-6982
-746,6988,20614
471,-1268,-12426
-236,-2359,9321
2162,369,-3238
-2653,2776,17419
-1084,-1202,-9817
2052,-3668,15663
-2409,6850,5411
1871,-8286,12652
-583,7376,-7548
476,-6791,12471
-2216,-1552,3831
4198,-2718,-5072
-2369,5995,8806
4766,-3840,15672
-2697,2024,-9777
1924,-3579,14103
-1357,6432,2367
788,-8849,-71
-726,10636,-3426
2458,-11702,12884
-2921,9666,4655
-1014,-8846,-4276
-2983,6705,20172
2216,-5009,2735
-2915,6798,3087
2823,-8980,-2491
-1279,7833,18914
-425,-2388,-12620
-187,-1942,14436
-1216,4801,-4297
-2416,-2247,15268
951,430,-10241
1575,-2687,15535
-3014,5875,602
3579,-8860,1522
-2841,10517,-4123
1923,-11297,13809
-430,8991,3212
3139,-8630,-2649
-3362,5551,19268
2443,-6745,3609
-3015,4959,1859
2594,-4761,-1457
-1517,5798,18288
13,-7938,-12773
-346,9115,15236
-515,-11321,11808
-2875,12789,1086
1256,-10450,-3137
1713,8602,18455
-2617,-3637,-12550
3408,1518,7477
-2392,-4049,-105
-3085,7039,16120
-664,-4422,-11317
1363,-1636,19560
-1049,4820,2206
456,-5774,13011
1098,3503,-8019
401,-3569,16170
-2060,5096,-1578
3702,-7660,-234
-3251,9550,3848
4188,-11628,12929
-1913,12638,-230
1346,-10179,-1508
-3009,8941,17439
1847,-8550,-12033
-2239,9751,6594
2941,-9713,1184
-3088,7488,15490
-337,-7935,-11401
1083,8185,20526
-674,-7616,5631
-50,9491,-900
1560,-10231,924
370,9217,16385
-2088,-4792,-12641
3351,475,15732
-3411,599,-2088
3663,2926,13167
-1648,-4318,-10958
1812,284,18910
-1894,3942,-4766
2857,-8217,5992
-1316,9034,-5632
675,-8550,16125
-381,6502,-1469
3132,-7512,2769
-4049,8429,15530
2953,-8356,6766
-2945,9993,-2149
1690,-10373,2385
-2137,9266,15203
1757,-5569,-12120
-788,1405,15819
1692,-11375,-871
-3703,11489,12318
2066,-9141,-10836
1745,9099,14736
-1553,-5997,-10503
2509,5595,4394
-749,-8019,3824
198,9751,13761
-501,-6950,-11110
2977,708,21849
-4101,2289,507
3005,-2272,11554
2371,-819,-7461
328,212,18625
-1966,3060,-6331
2462,-6436,4835
-3673,10021,-764
2467,-10937,15247
-1086,10598,-4095
928,-8504,3623
-4074,8962,13269
2944,-6696,-9356
-3362,6734,3230
3060,-9180,5218
-2469,10212,12839
934,-7647,-10648
31,1522,22278
440,1297,385
-1323,10384,10800
2700,-10060,-7007
215,9151,19254
-1908,-6761,-7630
2042,3179,6452
-3637,-3897,-1917
1735,7528,15680
-843,-7966,-10282
877,3298,20799
-4224,1920,-9051
3203,-6475,8679
-3640,6083,-5686
3022,-4160,17351
-2173,3495,-5605
1360,-5988,8286
-3882,8440,11245
2972,-9356,9682
-2375,10284,-5208
908,-9780,6486
-2394,8880,11040
3234,-7260,-10090
-1264,4081,14139
3608,-5428,3208
-3674,8897,9193
2334,-8977,-9706
953,4221,21133
-540,1171,-10096
1315,-5748,9205
926,4749,-5243
-1380,10787,17598
-920,-8560,-6779
2539,3308,10271
-3579,-675,9818
2791,1607,10632
-2038,-4911,-5952
707,3919,19820
-2363,918,-9969
3630,-4750,9503
-1478,8839,-3684
3958,-8256,16102
-3480,7094,-7347
2323,-6336,8826
494,8191,8294
3589,-8172,-5277
-3857,9557,-256
2858,-11452,9084
-1478,10808,9239
2146,-8875,-8390
-1422,4202,22127
1303,-1731,699
-2305,2876,7504
3185,-6125,-5299
-393,4963,19939
-1499,120,-10814
810,-4235,11107
-2909,8104,-4315
-477,-7087,16210
-11,5533,-8183
1073,5988,10583
-3969,-310,6519
3692,-3782,-3648
-3742,2066,-4154
2689,889,17613
-1175,103,-8844
2467,-4314,13761
-1939,7416,6962
1576,-8844,12015
-2562,8594,-7124
3127,-7854,10845
-721,7638,5855
4116,-8070,-6699
-2016,6846,10549
4588,-9012,7579
-3014,11743,5381
2154,-10428,-7141
-633,6839,20651
405,-1126,-12282
-115,-2653,9319
2111,651,-3347
-2593,2464,17437
-1064,-1057,-9644
2078,-3758,15346
-2439,6894,5653
1880,-8336,12615
-680,7536,-7497
422,-6968,12205
-2211,-1446,4144
4205,-2819,-5281
-2252,6138,9030
4700,-4117,9040
-2795,2366,4079
1989,-3784,-6017
-1233,6554,20156
693,-8841,-333
-630,10664,-3229
2413,-11768,12549
-2805,9768,5019
-1065,-8882,-4599
1874,6516,20339
-2056,-4747,2556
1482,6574,3435
2878,-8825,-2714
-1204,7650,19033
-542,-2189,-12514
-109,-2132,14310
-1311,5025,-4369
-2338,-2573,15319
838,764,-10116
1534,-2875,15191
-3039,5966,1023
3566,-8856,1162
-2946,10566,-3945
1999,-11419,13576
-504,9188,3598
3105,-8708,-3100
-3234,5687,19498
2381,-6953,3432
-3000,5267,2165
2664,-5005,-1744
-1448,5923,18424
-108,-7967,-12722
-332,8929,5922
-716,-11214,11472
-2788,12715,1507
1148,-10479,-3536
1671,8435,18731
-2735,-3402,-12573
3454,1099,7737
-2570,-3564,-470
-3127,6570,16274
-719,-4095,-11153
1447,-1896,19136
-1208,5083,2441
634,-6151,13106
847,4050,-7975
391,-3992,15682
-2073,5338,-884
3828,-7759,-876
-3133,9415,4500
4297,-11542,12551
-2043,12702,251
1410,-10223,-2051
-2887,4821,17767
1722,-8616,-12198
-2070,9958,6911
2891,-10067,650
-3099,7828,731
-493,-8084,10
1206,8013,17385
-846,-7301,5107
174,9133,-336
1345,-10171,393
356,9039,16818
-2063,-4462,-12660
3514,51,15703
-3326,1261,-2537
-3441,2109,13551
1730,-3687,-10864
1800,-199,18451
-2046,4230,-3891
2999,-8362,5203
-1558,9302,-5378
924,-9100,15833
-372,6932,-624
3130,-7707,1810
-3971,8238,16223
2900,-7993,6185
-2983,9683,-1474
1848,-10296,1747
-2054,9238,15765
1463,-5168,-12287
-721,9941,15796
1294,-11396,-1467
-3607,11850,12757
1937,-9349,-10868
1755,9140,19376
-1659,-5623,-5549
2671,4961,6482
-1016,-7385,3165
407,9398,14127
-455,-6642,-11225
3023,343,21539
-4123,2649,631
2979,-2810,11881
-2862,-203,-7591
1569,-403,18327
-1992,3331,-5659
2662,-6680,4107
-3628,9996,-66
2761,-11205,14942
-1225,11023,-3535
949,-8832,2816
-3947,8976,13975
2819,-6382,-9844
-3266,6243,3792
3121,-8738,4603
-2589,10056,13285
709,-7361,-10845
230,1128,22081
281,1770,319
-1156,10440,11230
2557,-10187,-7207
235,9287,18979
-1938,-6485,-7047
2237,2756,5750
-3665,-3209,-1396
2089,6885,10821
-933,-7462,-10445
867,2897,20567
-4162,2256,-8367
3084,-6821,8403
-3509,6677,-5739
3060,-4945,17210
-693,4006,-4936
2793,-6245,7402
-3955,8481,11930
3002,-9306,9276
-2515,10367,-4689
983,-9917,5793
-2339,9018,11755
3077,-7018,-10481
-1155,3652,14499
3279,-4704,2505
-3662,8202,9708
2347,-8491,-9908
1108,3778,20972
-691,1510,-9539
1508,-6112,9022
619,-10493,-5466
-1108,10725,17476
-819,-8362,-6131
2645,2856,22347
-3698,-114,351
2846,941,9226
-2207,-4207,-6251
798,3250,19638
-2370,1319,-9375
3438,-5073,8828
-1382,9190,-3326
3779,-8795,15971
-423,7772,-6780
960,-6720,7941
-4173,8309,9167
3505,-7924,-6096
-3782,9107,406
2927,-11130,8407
-1667,10782,9897
1968,-8713,-8831
-1115,3672,22245
1199,-1157,567
-2112,2120,8151
3120,-5476,-5587
-238,4349,19855
-1598,525,-10283
1005,-4519,10305
-3090,8492,-3975
-72,10416,16185
-109,-9818,-7651
1045,5495,9612
-4068,124,7524
3633,-4314,-4553
-3737,2877,-697
2793,-69,9631
-1348,785,8631
2326,-4637,12713
-1607,7673,7753
1428,-8966,11611
-2374,8968,-6840
3142,-8175,9994
-475,7901,6895
-1389,-7908,-7413
-1825,6321,11329
4507,-8435,6756
-3150,11300,6127
2210,-10277,-7665
-332,6393,20815
252,-696,-11985
151,-3230,9482
1937,1401,-3776
-2397,1583,17537
-1073,-414,-9169
2170,-4097,14486
-2665,7159,6367
2092,-8628,12328
-948,8126,-7257
474,6398,11455
-2216,-996,5115
4182,-3220,-6017
-2160,6792,9878
4690,-4968,8256
-2928,3284,4818
2029,-4221,12855
-884,6913,3813
570,-8754,-1377
-343,10563,-2678
2218,-11802,11892
-2672,10051,5870
-1064,-8913,-5446
1990,6086,20739
-2278,-4159,2177
-2807,5856,4258
2948,-8374,-3274
-1039,7167,19227
-747,-1760,-12257
-1,-2529,13721
-1720,5688,-4459
-1958,-3559,15575
694,1732,-9745
1463,-3433,14333
-3283,6275,2137
3643,-8840,377
-3157,10623,-3498
2177,-11653,12954
-593,-2528,4438
3020,-2862,-3946
-3015,6052,19938
2244,-7376,2885
-2918,5990,-7857
2808,-5549,13877
-1300,6281,1713
-371,-8019,-3271
-214,8594,6807
-1058,-10939,10789
-2530,12696,2230
969,-10550,-4298
1628,8210,19168
-2923,-2971,-12622
-1334,346,8112
2650,-2788,-1043
-3052,5886,16528
-830,-3581,-10925
1553,-2221,18518
-1433,5433,3041
924,-6579,13091
580,4679,-7925
395,-4537,15140
-2063,5616,-36
3923,-7853,-1637
-2988,9143,5266
4428,-11334,11969
-2155,12737,957
1514,-10408,-2819
-2570,5125,18257
1545,-8660,-12330
-1841,10131,7284
2825,-10441,136
-3099,8110,15961
-610,-8202,-11218
1297,7790,19540
-1018,-6965,4739
365,8783,253
1119,-10008,-154
396,8842,17175
-2049,-4079,-12689
3623,-282,15550
-3237,1851,-2907
-3302,1399,13839
1596,-3044,-10766
1789,-618,17994
-2188,4476,-3194
3121,-8489,4828
-1795,9633,-5297
1127,-9565,15537
-337,7313,-14
3184,-7891,1053
-3931,8128,16761
2834,-7709,5704
-2999,9451,-965
1968,-10243,1141
-1987,9129,16281
1187,-7287,-12418
-680,9870,15783
986,-11527,-2058
-3533,12119,13170
1835,-9626,-10868
1762,9070,18901
-1860,-5241,-4790
2806,4317,5933
-1278,-6796,2514
659,8981,14558
-419,-6247,-11279
3089,-110,21176
-4060,3141,881
2937,-3524,12210
-2928,619,-7671
374,-1103,17897
-2002,3719,-4772
2921,-6920,3102
-3570,9946,698
3077,-11377,14600
-1367,11442,-2795
1034,-9141,1860
-3800,9044,14803
2588,-5973,-10384
-3052,5504,4526
3070,-8034,3783
-2733,9683,13811
462,-6952,-11028
-4023,8461,12864
3000,-9092,8594
-2616,10339,-4118
1141,-10087,4940
-2282,9097,12686
2718,-6660,-10950
-1074,3031,14925
2921,-3810,1589
-3710,7367,10384
2271,-7890,-10205
1326,8753,20697
-892,-7130,-8753
1774,7655,8561
282,-9921,-5589
-778,10534,17252
-757,-8058,-5355
2724,2235,8044
-3883,550,11428
2970,5,9521
-2427,-3372,-6583
901,2485,19446
-2335,1768,-8606
3160,-5489,7777
-1224,9467,-2656
3410,-9487,15852
-3679,8634,-6028
890,-7250,6702
-4225,8534,10423
3369,-7599,-6978
-3748,8546,1210
2995,-10710,7517
-1898,10732,10770
1678,-8448,-9431
-781,3040,22292
978,-403,371
-1908,1198,9013
3036,-4576,-6124
-75,3497,19721
-1771,1128,-9553
1282,-4972,9208
-3318,-6301,-3489
499,9593,16034
-368,-9353,-6995
935,4824,8299
-4129,641,8756
3554,-5066,-5674
-3806,3899,142
2851,-1374,17548
-1601,1545,-7511
2038,-5061,11427
-1246,7908,8808
1200,-9208,11117
-2215,9508,-6362
3139,-8778,8973
-326,8211,8186
3825,-7784,-8208
-1654,5638,12279
4286,-7526,5633
-3333,10684,7131
2272,-9954,-8329
106,5780,21022
-15,-86,-11464
543,-4078,9557
1647,2510,-4310
-2143,351,17565
-1092,413,-8481
2282,-4473,13224
-2985,7522,7309
2349,-8909,11872
-1287,-6827,-6948
483,5698,10388
-2257,-387,6384
4060,-3704,-7013
-1911,7437,10854
4526,-6012,7186
-3058,4446,-8717
2161,-4884,11704
-483,7193,5180
294,-8623,-2467
34,10324,-1975
1987,-11825,11105
-2488,10291,6868
-1101,-8935,-6294
-2287,5553,21169
1762,-3482,1663
-2661,5005,5207
3053,-7777,-3852
-821,6571,19459
-996,-1214,-11856
203,-3023,13076
-2057,6448,-4539
-1609,-4537,15757
470,2853,-9326
1318,-4001,13318
-3440,-1627,3340
3678,-1752,-815
-3388,-331,-2920
2355,3510,12266
-713,-1781,5412
2889,-3276,-4990
-2744,6506,20476
2037,-7905,2269
-2855,6878,-7660
2903,-6326,13015
-1115,6675,2986
-682,-8069,-4326
-33,8065,8011
-1540,-10407,9857
-2149,12490,3278
753,-10573,-5213
1491,7792,19711
-3175,-2370,-12572
-936,-655,8535
2455,-1675,-1773
-2910,4824,16854
-966,-2762,-10546
1719,-2742,17532
-1772,5913,3821
1219,-7220,12978
186,5699,-7815
378,-5335,14162
-2081,6108,1391
4088,-7944,-2953
-2722,8633,6618
4589,-10969,10952
-2343,-114,2063
1683,-2320,-3981
-2102,5614,18961
1243,-8762,-12526
-1387,10464,7992
2706,-11058,-889
-3034,8755,16410
-831,-8476,-10997
1529,7374,18797
-1384,-6194,3830
841,8025,1404
648,-9656,-1119
404,8495,17959
-2044,-3378,-12678
3878,-1005,15290
-323,3121,-3656
-2979,-177,14543
1324,-1582,-10550
1743,-1498,16946
-2531,5071,-1566
3337,-8678,3502
-2242,10088,-4787
1504,-10397,14806
-367,8079,1447
3200,-8200,-687
-3708,7754,17890
2669,-6918,4788
-2989,8734,257
2232,-3315,-30
-1779,4974,17149
649,-7528,-12621
-532,9481,15524
233,-11404,-2931
-3270,12425,13849
1556,-10019,-1430
1782,8854,17195
-2216,-4478,-11915
3115,2957,6466
-1819,-5507,1238
1122,8110,15313
-351,-5398,-11300
3171,-869,20391
-3888,3934,1407
-34,-4629,12650
1567,1994,-7824
412,-2297,17006
-2000,4379,-3126
3340,-7280,1466
-3422,9800,2215
3680,-11572,13815
-1609,12065,-1481
1152,-9653,118
-3436,8964,16154
2258,-5206,-11264
-2643,9062,5608
3041,-8554,2426
-2955,6543,14677
16,-7442,-11223
818,8328,21119
-285,-8174,957
-486,9934,12253
1943,-10247,-7652
397,9294,17740
-1989,-5385,-12124
2954,1272,15721
-3556,-689,-1179
3169,4294,12427
-1400,-5476,-10797
1030,1174,19515
-3757,3344,-5987
2538,-7760,6891
-840,8305,-5741
267,-7414,16501
-461,5679,-2599
3024,-7083,4250
-4058,8436,14319
3024,-8723,7572
-2812,10170,-3016
1428,-10269,3444
-2228,9214,14124
2210,-6050,-11596
-872,2063,15408
2242,-2237,182
-3695,5809,11517
2151,-6728,-10534
1564,8917,20180
-1189,-6505,-7369
2198,6533,7852
-266,-8873,-5739
-225,10151,16938
-598,-7473,-3964
2858,1421,6151
-4034,1531,300
2995,-1256,10828
-2631,-2005,-7035
1151,1281,19001
-2307,2500,-7409
2704,-5953,6214
-1056,9817,-1704
2867,-10305,15504
-870,9816,-4982
852,-7933,5054
-4186,8798,11954
3133,-7127,-8310
-3563,7596,2326
3016,-9878,6240
-2208,10478,11893
1262,-8025,-10092
-350,2213,22261
718,491,219
-1621,-17,10023
2888,-3371,-6560
103,2404,19460
-1827,-7132,-8527
1685,3876,7785
-3487,-5076,-2708
1145,8546,15888
-603,-8668,-6018
901,4005,6733
-4200,1355,10354
3350,-5834,9055
-3702,5086,-5327
2959,-2853,17404
-1875,2599,-6430
1660,-5521,9726
-787,8176,10114
995,-9288,10366
-1939,9966,-5713
737,-9227,7612
-2343,8584,9682
3529,-7472,-9220
-1372,4783,13239
3938,-6377,4329
-3481,9731,8160
2339,-9406,-9060
559,4955,21007
-257,528,-10761
958,-4925,9440
1260,3673,-4836
-1738,10686,17555
-994,-8725,-7603
2417,3966,11686
-3311,-1487,8542
2619,2603,11254
-1706,-5885,-6438
565,4762,9154
-2304,272,7945
3839,-4285,-8059
-1657,8231,12045
4326,-7235,16090
-3280,5820,-7977
2239,-5589,10150
81,7666,6792
34,-8388,-3914
441,9946,-1057
1663,-11648,10090
-1196,10513,8138
2391,-8840,-7423
-1786,4765,21638
1512,-2458,1139
-2480,3854,6402
3120,-6879,-4560
-589,5734,19680
-1282,-479,-11298
471,-3646,12082
-2497,7359,-4446
-1002,-5902,15977
181,4323,-8718
1184,-4766,11844
-3743,7170,5025
3680,-8622,-2236
-3633,944,-2115
2520,2138,11239
-939,-810,6680
2698,-3817,-6179
-2364,6960,21059
1795,-8378,1660
-2707,7732,-7409
3044,-7094,11820
-871,7114,4482
-980,-8033,-5527
169,7371,9368
-2038,-9718,8682
-1640,12111,4382
501,-10555,-6223
-1103,7257,20183
641,-1670,-12435
-545,-1695,9041
2336,-488,-2639
-2747,3618,17151
-1052,-1868,-10054
1886,-3247,16387
-2101,6419,4761
1607,-7801,12781
-294,6749,-7623
388,-6211,13155
-2113,6597,2779
4133,-8039,-4116
-2532,8122,7860
4698,-2995,9919
-2604,1199,3089
1827,-3022,-5058
-1658,6082,19566
984,-8768,-12569
-1014,10549,8469
2556,-11412,13236
-2940,9243,3881
-959,-8640,-3430
1680,6916,19534
-1723,-5501,3241
1131,7311,2444
226,-9278,-1917
380,8051,18462
-186,-2803,-12556
-320,-1565,14745
-824,4057,-3978
-2652,-1335,14885
1099,-500,-10314
1603,-2152,16113
-2749,5433,-313
3435,-8742,2438
-2611,10315,-4393
1738,-10916,14184
-415,8605,2480
3131,-1977,-1804
-3513,5166,18571
2535,-6182,4077
-2989,4245,1170
2412,-4096,-854
-1631,5400,17701
277,-7687,-12592
-459,9264,15297
-167,-11339,-3393
-3069,12592,14201
1364,-10161,-2289
1745,8666,17768
-2400,-4000,-12173
3253,2127,7001
-2129,-4659,518
1384,7417,15668
-343,-4858,-11184
3179,-1342,19836
-884,4392,1951
222,-5273,12837
1278,2821,-7843
413,-2985,16444
-2032,4720,-2210
3516,-7446,580
-3274,9607,3071
3892,-11538,13361
-1702,12267,-794
1230,-9845,-692
-3238,8869,16726
2040,-4779,-11559
-2387,3456,6025
2897,-5990,1825
-3014,6973,14960
-143,-7636,-11196
933,8186,20670
-487,-7843,1153
-234,9621,12457
1721,-10210,-7757
344,9186,15786
-2018,-5028,-12262
3149,783,15753
-3478,28,-1689
3415,3500,12798
-1517,-4837,-10771
1060,669,19173
-3619,3599,-5267
2693,-7961,6435
-1105,8637,-5650
486,-8005,16232
-414,6091,-1891
3053,-7284,3403
-4068,8344,14943
2971,-8459,7067
-2907,10030,-2474
1558,-10273,2849
-2154,9175,14697
1914,-5727,-11820
-859,1644,15544
1924,-1491,-376
-3714,5126,11883
2052,-6189,-10626
1660,8962,19861
-1410,-6135,-6765
2339,5961,7375
-522,-8354,-5737
12,9907,16717
-565,-7172,-3343
2926,948,21807
-4021,1950,494
2928,-1819,11186
-2654,-1367,-7178
1248,646,18722
-2254,2781,-6719
2423,-6184,5305
-3606,9805,-1006
2192,-10573,15299
-1003,10230,-4373
873,-8238,4159
-4092,8851,12791
2999,-6785,-8908
-3402,6976,2894
3028,-9353,5616
-2366,10293,12391
1065,-7766,-10321
-122,1767,22123
561,997,295
-1447,10278,10475
2747,-9915,-6779
176,8971,19208
-1880,-6831,-7938
1859,3411,6961
-3565,-4312,-2160
1551,7820,15675
-760,-8212,-5488
