Ax,Ay,Az
5233,5379,3470
-6582,5449,-3465
2696,-11740,14263
3412,8629,152
-6894,1526,-824
4691,-10325,14319
1492,10732,-2747
-6200,-2517,2501
5993,-7854,13417
-820,11892,-4761
-4868,-6318,5884
6740,-4409,11480
-3129,11726,-5819
-3035,-9371,9141
6812,-547,8637
-4912,1447,-5734
-917,8816,11865
6010,-11702,5254
-6103,5160,-4485
1496,5455,13704
4400,-11691,1879
-6857,8441,226
3709,1731,-877
2576,-10386,14397
-6717,10757,-2563
5357,-2362,2291
478,-7955,13536
-5661,11938,-4748
6367,-6174,5670
6692,-4584,11539
-3065,11794,-5817
-3095,-9318,8979
6820,-701,8695
-4852,10160,-5738
-972,-11262,11713
6018,3254,5433
-6054,7400,-4563
1406,-11930,13645
4535,6818,2061
-6816,3901,-2465
3609,-11334,14487
2676,9641,-1063
-6710,-151,488
5277,-9454,14182
590,-8111,-3614
-5705,11881,3869
6327,-5930,12754
-1796,-4866,-5286
-4205,11751,-5711
6831,-9093,8799
-3968,-950,8962
-2198,10325,-5799
6593,-11185,11620
-5432,3061,5611
82,7564,-4709
1244,-11922,13543
4599,6708,2177
-6812,4247,-2540
3497,-11173,14400
2756,9462,-952
-6779,52,328
5218,-9532,14148
670,11317,-3590
-5748,-3942,3695
6330,-6674,12805
-1680,12010,-5310
-4249,-7532,7096
6855,-2988,10444
-3855,11224,-5857
-2256,-10090,10244
6606,895,7445
-5389,9154,-5282
-41,7649,12636
5498,-11866,4044
-6418,6509,-3791
2320,4188,14108
3777,-11397,752
-6875,9420,-1363
4356,382,14429
1897,-9688,14222
-6409,11284,-3418
5770,-3767,3486
-344,-6843,12901
-5145,11983,-5238
6631,-7335,6913
-2753,-3234,10600
-3433,11432,-5977
-2438,-10124,9953
6656,684,7632
-5304,9346,-5499
-157,-11659,12496
5537,4590,4216
-6414,6364,-3961
2190,-11787,14020
3905,7906,934
-6877,2472,-1495
4236,-10776,14500
1989,10418,-2052
-6459,-1563,1646
5708,-8530,13799
-216,11809,-4342
-5228,12125,5052
6574,-7162,12084
-2604,-3505,-5629
-3522,11463,8367
6867,-9984,9420
-4536,413,-5833
-1465,9578,11192
6269,-11575,12356
-5829,4338,4441
885,6440,-4060
4851,-11853,13989
-6712,7794,1067
3194,2705,-1679
3096,-10812,14435
-6833,10210,-2022
-6487,-1371,1452
5657,-8681,13818
-117,11688,-4285
-5290,-5246,4828
6563,-5498,12144
-2487,11906,-5640
-3631,-8578,8165
6890,-1705,9548
-4511,10906,-5799
-1585,-10751,11065
6277,2134,6361
-5794,8218,-4953
772,-11837,13258
4973,5923,2949
-6672,7568,-3076
3024,2947,14408
3169,-10972,-263
-6870,10205,-1757
4883,-898,1365
1159,-8750,13875
-6056,11598,-4111
6120,-4982,4686
-1137,-5713,12274
-4605,11917,-5573
6783,-8342,7949
-3453,-1960,9596
-4329,10700,-5939
-1668,-10705,10947
6433,1978,6498
-5683,8392,-5105
606,-11851,13096
5061,5722,3149
-6631,5079,-3288
2905,-11656,14323
3320,8820,-69
-6894,1401,-527
4761,-10031,14371
1285,10913,-2884
-6148,-2821,2752
6041,-7587,13308
-977,11885,-4863
-4737,-6533,6130
6759,-4120,11259
-3333,-2213,-5845
-2906,10931,9358
6786,-10474,8284
-4990,1838,-5670
-690,8507,12037
5919,-11781,5032
-6167,5527,3353
1623,5234,-3348
4329,-11667,14290
-6852,8679,98
3825,1598,-619
2442,-10129,14408
-6608,10856,-2759
5480,-2676,2591
251,-7668,13330
-906,11830,-4824
-4750,-6415,6006
6739,-4259,11315
-3248,11646,-5843
-3021,-9434,9204
6786,-406,8495
-4946,9987,-5721
-821,-11193,11890
5937,3578,5195
-6089,7132,-4447
1498,-11900,13720
4374,7038,1829
-6790,3588,-2270
3742,1788,14392
2501,-10311,-1288
-6640,10712,756
5343,-2431,14058
438,-7853,-3752
-5609,11862,4080
6398,-6155,12643
-1921,-4578,-5346
-4050,11723,-5797
6853,-9274,9017
-4054,-686,8735
-2106,10161,-5717
6537,-11174,11743
-5495,3174,5384
208,7311,-4521
5290,-11846,13654
4480,6834,2001
-6809,3820,-2397
3625,-11261,14473
2608,9643,-1075
-6750,-152,482
5300,-9427,14157
581,11442,-3737
-5734,-4111,3865
6345,-6433,12733
-1770,11958,-5372
-4200,-7663,7212
6846,-2860,10376
-3953,11172,-5919
-2223,-10281,10272
6569,-11019,7256
-5470,2972,-5336
80,7534,12687
5374,-11892,3903
-6468,6633,2224
2381,4048,-2569
3711,-11351,14461
-6924,9568,-944
4453,88,337
1788,-9529,14203
-6389,11415,-3592
5842,-3935,3720
-460,-6612,12822
-1656,11966,-5296
-4292,-7486,7081
6829,-3048,10520
-3838,11249,-5897
-2309,-10170,10113
6644,867,7431
-5377,9150,-5407
-4,-11566,12630
5448,4722,4064
-6410,6003,-3818
2301,-11775,14086
3794,8064,765
-6898,2268,-1363
4350,-10677,14493
1854,10548,-2228
-6442,11326,1831
5798,-3672,13624
-336,-6732,-4518
-5158,11927,5268
6635,-7333,11863
-2763,-3254,-5712
-3426,11344,8517
6866,-10073,9212
-4644,698,7567
-1338,9338,-5383
6210,-11461,12516
-5846,4521,4234
1051,6185,-3897
4774,-11810,14030
-6713,7841,913
3287,2496,-1506
4230,-10750,14470
2024,10367,-2014
-6492,-1468,1578
5712,-8501,13786
-178,11621,-4401
-5217,-5382,5048
6591,-5362,12068
-2602,11866,-5677
-3580,-8618,8257
6900,-1611,9486
-4455,10638,-5868
-1538,-10863,11098
6292,2280,6270
-5793,8192,-4971
768,6636,13246
4946,-11724,2763
-6629,7569,-2986
3092,2855,14347
3108,-10869,-347
-6818,10181,-261
4928,-1143,14305
1133,-8767,13901
-6012,11677,-4162
6174,-4887,4820
-1198,-5546,12186
-4555,11803,-5566
6758,-8442,8128
-3489,-1857,9618
-2698,10793,-5867
-1661,-10765,11033
6362,2140,6427
-5780,8308,-5069
687,-11875,13086
5035,5761,3006
-6583,4947,-3171
2969,-11604,14300
3214,8893,-168
-6863,1077,-478
4870,-10131,14365
1243,11055,-2972
-6113,-2954,2810
6109,-7498,13226
-1073,-5776,-4936
-4658,11844,6254
6743,-8174,11114
-3332,-2141,-5825
-2847,10856,9382
6784,-10606,10787
-5057,1777,6623
-680,8509,-5075
5874,-11656,13053
-6185,5514,3268
1661,5209,-3315
4278,-11663,14290
-6860,8666,86
3853,1388,-715
2403,-10283,14427
-6667,10885,-2751
-6185,-2575,2519
6013,-7745,13407
-822,11919,-4795
-4835,-6158,5874
6739,-4371,11320
-3131,11560,-5781
-3034,-9323,9114
6813,-541,8624
-4884,10037,-5671
-910,-11226,11774
6021,3360,5311
-6080,7440,-4566
1449,-11924,13597
4482,6871,1962
-6790,3693,-2324
3656,1730,14463
2558,-10430,-1182
-6660,10767,613
5365,-2353,14131
461,-7944,-3766
-5661,11897,4023
6389,-6025,5732
-1899,-4677,11500
-4062,11638,-5737
6826,-9200,8972
-4040,-709,8761
-2066,10145,-5748
6577,-11089,11680
-5527,3191,5369
-6007,7306,-4531
1361,-11892,13624
4497,6810,2061
-6779,3824,-2422
3590,-11255,14462
2658,9655,-1074
-6769,-123,510
5301,-9413,14125
583,11412,-3646
-5721,-4142,3844
6387,-6525,12755
-1773,12049,-5344
-4181,-7588,7126
6833,-3009,10394
-3909,-980,-5887
-2220,10325,10250
6595,-11142,7342
-5415,3024,-5353
46,7569,12696
5466,-11891,3928
-6447,6537,-3731
2428,4108,-2566
3700,-11369,14419
-6895,9505,-904
4442,92,315
1781,-9562,14177
-6382,11374,-3542
5828,-3912,3640
-442,-6683,12846
-1668,12001,-5283
-4285,-7242,7147
6851,-2989,10478
-3869,11184,-5865
-2387,-10115,10150
6612,865,7475
-5388,9168,-5370
-25,-11668,12582
5524,4743,4062
-6437,6022,-3817
2276,-11783,14103
3810,-11398,731
-6903,9515,-1411
4406,280,14444
1886,-9706,-2199
-6427,11349,1857
5802,-3727,13674
-396,-6825,-4447
-5107,11980,-5235
6648,-7369,6963
-2749,-3170,10621
-3398,11332,-5890
6830,-10109,10028
-4660,723,7560
-1295,9212,-5429
6235,-11524,12581
-5873,4578,4193
1036,6165,-3871
2189,-11798,14046
3865,7916,886
-6886,2466,-1440
4264,-10771,14477
1963,10419,-2077
-6495,-1580,1690
5762,-8392,13742
-245,11709,-4425
-5190,-5506,5128
6583,-5260,11970
-2635,11856,-5648
-3482,-8693,8366
6846,-1475,9341
-4526,10577,-5855
-1433,-10914,11122
6276,-11444,6013
-5801,4336,-4827
938,6385,13289
4847,-11827,2700
-6677,7739,-2923
3173,2698,14390
3041,-10829,-503
-6802,10298,-1929
5029,-1390,1467
997,-8626,13799
-6007,11741,-4282
6188,-5184,4934
-1297,-5375,12105
-4520,11839,-5653
6800,-8566,8262
6893,-1679,9468
-4465,10824,-5790
-1545,-10758,11073
6283,2180,6322
-5801,8199,-4943
779,-11840,13252
4961,6006,2875
-6662,4765,-3036
3069,-11552,14357
3111,9079,-386
-6855,1007,-191
4984,-9833,14299
1095,11041,-3098
-6065,-3157,3091
6161,-5118,13120
-1204,-5561,-5011
-4543,11897,6460
6771,-8407,10957
-3503,-1824,-5866
-2689,10832,9557
6723,-10818,8074
-5159,2065,6407
-495,8276,-5021
5750,-11819,13085
-6248,5714,2928
1870,4853,-3064
4120,-11552,14311
-6831,8941,-234
-6822,1020,-371
4868,-10060,14329
1194,10993,-3018
-6067,-3068,2932
6093,-7375,13194
-1133,11925,-4994
-4627,-6737,6248
6838,-4051,11059
-3396,11521,-5821
-2782,-9703,9509
6733,-10742,8143
-5111,2003,-5596
-514,8362,12158
5805,-11817,4784
-6220,5798,-4242
1821,5045,13887
4147,-11480,1346
-6868,8834,-1863
3985,1058,14489
2236,-10103,14336
-6622,11014,-2956
5570,-2946,2863
125,-7475,13254
-5442,11976,-4950
6495,-6697,6269
-2264,-3981,11132
-3755,11577,-5873
6886,-9440,9527
-4364,32,8117
-5098,9645,-5583
-589,-11411,12147
5837,3888,4844
-6209,6807,-4274
1784,-11861,13872
4169,7427,1446
-6864,3123,-1964
3949,-11051,14471
2291,10067,-1631
-6566,-892,1003
5560,-9101,13883
201,11595,-3987
-5468,-4812,4454
6452,-5929,12342
-2193,-4076,-5529
-3821,11594,7837
6851,-9597,9832
-4284,-131,-5906
-1805,9732,10849
6430,-11337,6619
-5666,3780,-5068
554,6864,-4291
5083,-11873,13812
-6587,7325,1528
2860,3219,-2045
3320,-10997,14456
-6844,9905,-1643
4787,-841,1082
1299,-8992,13953
194,11567,-4004
-5484,-4786,4470
6474,-5909,12378
-2197,11922,-5538
-3836,-8208,7837
6860,-2134,9851
-4302,10881,-5860
-1818,-10486,10896
6452,1932,6611
-5728,8434,-5058
544,-11783,13071
5121,5600,3232
-6579,5126,-3298
2831,-11633,14271
3337,-11111,-9
-6881,9962,-656
4782,-626,14312
1350,-9075,-2801
-6143,11543,2662
6014,-4657,13358
-923,-6048,-4842
-4762,11932,-5491
6729,-8120,7693
-3256,-2300,9941
-2994,10966,-5918
6784,-10560,10658
-5023,1546,6691
-705,8583,-5091
451,-11781,12943
5174,5373,3362
-6545,5292,-3350
2760,-11615,14250
3406,8641,85
-6884,1449,-714
4688,-10276,14380
1410,10859,-2745
-6208,-2604,2515
-6240,-2411,2429
5980,-7869,13425
-763,11838,-4717
-4898,-6175,5798
6711,-4487,11486
-3095,11721,-5808
-3109,-9077,9087
6853,-559,8541
-4896,10009,-5656
-927,-11215,11776
5966,3356,5298
-6064,7240,-4503
1440,-11880,13701
4455,6936,1908
-6789,3719,-2327
3662,-11240,14436
2577,9737,-1215
-6672,-195,690
5344,-2374,14059
420,-7896,-3813
-5626,11854,4109
6392,-6202,12576
-1922,-4514,-5385
-4068,11695,7431
6873,-9171,10110
-4048,-602,8681
-2070,10124,-5704
6559,-11226,11736
-5513,3231,5430
200,7407,-4573
5348,-11867,13634
-6462,6815,1980
-6791,3872,-2376
3592,-11161,14470
2636,9621,-1092
-6743,-145,510
5288,-9436,14132
565,11429,-3677
-5700,-4168,3891
6346,-6456,12721
-1788,11950,-5380
-4170,-7513,7322
6889,-2740,10266
-3996,11114,-5896
-2167,-10322,10367
6539,1161,7209
-5495,8914,-5275
145,7450,12755
5348,-11874,3767
-6479,6804,-3640
2489,4044,14095
3627,-11208,419
-6884,9556,-1001
4510,-117,509
1670,-9409,14124
-6323,11415,-3627
5884,-4103,3860
-542,-6500,12716
-4995,11962,-5358
6660,-7537,7220
-2952,-2793,10203
-3158,11072,-5821
-2185,-10302,10366
6547,1120,7201
-5448,8974,-5268
143,-11674,12755
5383,4974,3810
-6472,5794,-3673
2476,-11772,14162
3657,8298,485
-6921,2136,-994
4490,-10435,14417
1629,10597,-2398
-6324,-2139,2145
5905,-8094,13563
-549,-6521,-4587
-5002,11957,5566
6690,-7625,11676
-2900,-2898,-5776
-3280,11214,8792
6834,-10164,8831
-4827,955,-5705
-1114,8988,-5251
6091,-11665,12671
-6036,4897,3899
-6445,5859,-3692
2465,-11723,14146
3681,8214,547
-6908,2012,-1131
4487,-10531,14442
1723,10673,-2430
-6345,-2103,2128
5896,-8082,13472
-541,11726,-4684
-4980,-5986,5628
6682,-4736,11614
-2920,11726,-5733
-3197,-9119,8879
6825,-878,8870
-4804,10233,-5719
-1043,-11175,11650
6073,3106,5511
-6024,7377,-4612
1330,5715,13642
4531,-11724,2098
-6788,8260,-2468
3567,1955,14446
2678,-10492,-1043
-6733,10680,456
5283,-2059,14074
615,-8229,-3593
-5727,11786,-4569
6337,-5920,5526
-1777,-4805,11658
-4152,11729,-5752
6854,-9061,8804
-3963,-936,8872
-2220,10279,-5760
-1083,-11161,11584
6090,3042,5615
-5992,7589,-4627
1293,-11892,13529
4568,6635,2192
-6738,4003,-2492
3502,-11317,14412
2728,9543,-956
-6746,24,407
5233,-9500,14104
630,11289,-3559
-5704,-3896,3820
6304,-6630,12732
-1738,11912,-5274
-4201,11743,7170
6822,-9034,10427
-3914,-994,-5884
-2223,10329,10236
6611,-11105,7351
-5420,2936,-5315
-8,7620,12624
5450,-11703,3888
-6380,6491,2239
2359,4079,-2577
3735,-11328,14395
-6896,9444,-864
4400,160,271
1800,-9574,14150
-6385,11323,-3477
-5810,-3816,3598
6268,-6723,12819
-1612,12097,-5181
-4271,-7261,6952
6810,-3218,10577
-3788,11290,-5851
-2336,-10123,10063
6609,815,7522
-5353,9249,-5382
-88,-11598,12560
5502,4690,4117
-6380,6081,-3841
2272,-11845,14027
3836,8008,813
-6852,2421,-1379
4320,343,14412
1856,-9684,-2188
-6413,11297,1830
5775,-3754,13695
-360,-6841,-4437
-5155,11960,5211
6589,-7303,6868
-2687,-3275,10662
-3448,11470,-5913
6824,-10023,9916
6627,599,7653
-5358,9343,-5460
-199,-11615,12473
5626,4509,4261
-6342,6244,-3955
2139,-11754,14024
3932,7781,868
-6825,2496,-1434
4287,-10750,14434
1966,10324,-2009
-6469,-1510,1644
5727,-8532,13768
-194,11733,-4330
-5250,-5394,5062
6607,-5346,12038
-2560,11883,-5679
-3550,-8495,8316
6853,-1553,9299
-4545,10482,-5769
-1437,9442,11161
6279,-11536,6143
-5825,4296,-4887
851,6485,13279
4878,-11759,2716
-6677,7594,-2946
3138,2726,14382
3084,-10835,14448
-6854,10206,-1886
4961,-1301,1426
1091,-8697,13830
-6003,11667,-4242
6122,-5158,4846
-1271,-5535,12098
-2450,11878,-5609
-3621,-8531,8184
6826,-1691,9415
-4479,10547,-5833
-1507,-10781,11153
6319,2270,6232
-5799,8143,-4894
791,-11826,13256
4947,6017,2835
-6634,4731,-3021
3108,-11540,14397
3100,9139,-384
-6842,808,-236
4973,-9862,14289
1078,-8626,-3166
-6045,11647,3131
6142,-5165,13098
-1268,-5537,-5041
-4571,11854,6492
6787,-8473,10956
-3526,-1855,-5880
-2698,10773,9616
6714,-10818,11036
-5160,2189,6371
-448,8393,-4913
5726,-11768,13167
-6249,5844,2942
1880,4853,-3057
4097,-11559,14333
3154,8996,-314
-6844,898,-293
4937,-9980,14325
1095,11199,-3057
-6026,-3129,3006
6128,-7353,13144
-1207,11997,-4988
-4588,-6797,6476
6754,-3787,10972
-3509,11471,-5883
-2726,-9741,9642
6729,187,8029
-5157,9589,-5532
-470,-11485,12227
5721,-11846,4629
-6295,5975,-4198
1917,4915,13865
4114,-11483,1208
-6833,8962,-1743
4054,897,14440
2134,-9975,-1745
-6579,11043,-3062
5628,-3136,3003
20,-7339,13158
-5363,11949,-5007
-4565,-6839,6429
6779,-3797,11052
-3485,11527,-5881
-2724,-9664,9648
6720,176,8068
-5153,9622,-5564
-506,-11453,12217
5760,4028,4728
-6241,6707,-4177
1842,-11865,13919
4140,7506,1278
-6866,3059,-1810
4061,-10848,14466
2191,10103,-1732
-6605,-1045,1270
5596,-8834,13880
59,11611,-4130
-5409,-5006,4641
6507,-6804,12198
-2364,-3888,-5589
-3713,11517,8006
6898,-9654,9635
-4370,102,-5902
-1665,9676,10967
6387,-11452,6414
-5748,3960,4727
645,6732,-4213
5064,-11896,13825
-6644,7409,1388
2940,3125,-1844
3220,-10977,14458
-6841,10068,-1628
4859,-965,1215
5594,-8888,13958
73,11653,-4081
-5441,-4935,4662
6494,-5747,12299
-2313,12053,-5428
-3766,-8205,7949
6790,-2039,9760
-4368,10826,-5846
-1713,-10714,10883
6391,1971,6525
-5715,8381,-5047
597,-11798,13108
5058,5753,3061
-6574,5015,-3199
2918,3030,14328
3253,-10954,-253
-6882,10054,-465
4817,-943,14337
1200,-8911,-2967
-6107,11618,2760
6091,-4713,4471
-1061,-5822,12272
-4639,11865,-5495
6751,-8180,7891
-3351,-2114,9793
-2841,10859,-5832
6758,-10679,10822
-5105,1842,6659
-694,8499,-5069
505,-11784,13089
5133,5602,3261
-6595,5367,-3182
2827,-11506,14294
3324,8678,32
-6882,1325,-579
4768,-10223,14376
1385,10892,-2804
-6187,-2744,2674
6040,-7620,13316
-969,11945,-4851
-4748,-6503,6035
6729,-4212,11279
-3230,11694,-5829
-2958,10943,9232
6735,-10553,8407
-5025,1568,-5625
-774,8620,11880
5926,-11757,5091
-6140,5421,3356
1545,5313,-3413
4327,-11648,14231
-6826,8718,117
3813,1549,-742
2455,-10336,14394
-6640,10877,-2711
-6209,-2596,2579
6019,-7748,13324
-836,11928,-4744
-4817,-6259,5970
6707,-4347,11366
-3186,11612,-5755
-2996,-9381,9218
6796,-492,8488
-4993,9977,-5622
-818,-11287,11908
5960,3544,5189
-6132,7169,-4422
1509,-11822,13671
4437,6872,1739
-6740,3513,-2169
3745,-11115,14417
2489,-10342,-1307
-6668,10756,754
5381,-2437,14027
421,-7845,-3801
-5655,11840,4106
6355,-6229,12523
-1973,-4442,-5420
-4049,11723,7474
6857,-9173,9008
-4058,-663,8597
-2063,10070,-5639
6513,-11213,11753
-5527,3295,5357
263,7268,-4502
5299,-11859,13641
4451,6889,1967
-6799,3753,-2317
3692,-11224,14391
2577,9714,-1128
-6686,-151,627
5289,-9367,14063
498,11396,-3656
-5653,-4234,3997
6393,-6388,12656
-1852,11885,-5367
-4098,-7748,7387
6855,-2692,10217
-4009,11086,-5881
-2106,-10258,10408
6552,-11183,7065
-5516,3215,-5254
207,7334,12793
5328,-11897,3689
-6487,6863,-3599
2550,3786,14174
3590,-11257,343
-6891,9524,-1138
4569,-139,561
1592,-9395,14053
-6299,11317,-3644
5910,-4100,3916
-644,-6431,12649
-4953,11896,-5291
6677,-7654,7285
6818,-2752,10317
-3998,11156,-5866
-2169,-10291,10330
6533,1114,7232
-5483,9025,-5215
141,-11684,12737
5369,4959,3839
-6424,5766,-3626
2434,-11686,14069
3646,8167,464
-6843,1965,-1052
4457,-10514,14357
1693,10572,-2370
-6325,-2034,2081
5869,-4004,13530
-503,-6576,-4545
-5046,11859,5504
6641,-7560,11660
-2914,-2941,10382
-3300,11188,-5892
6820,-10227,10218
-4769,1017,7353
-1147,9105,-5351
6129,-11670,12561
-5986,4687,3944
1216,5956,-3704
2391,-11757,14087
3730,8106,713
-6893,2138,-1248
4404,-10604,14471
1799,10534,-2263
-6388,-1892,1977
5822,-8231,13605
-426,11882,-4445
-5086,-5699,5381
6619,-4996,11788
-2800,11767,-5710
-3368,-8910,8652
6833,-1204,8994
-4716,10354,-5705
-1218,-11061,11461
6127,2870,5709
-5957,7643,-4712
1139,5995,13494
4670,-11782,2308
-6708,8093,-2672
3431,2221,14396
2799,-10666,-866
-6804,10333,325
5169,-1794,14141
741,-8329,13581
-5861,11707,-4437
6260,-5646,5318
-1591,-5019,11777
-4297,11803,-5697
6821,-8858,8573
-3811,-1193,9153
-4648,10413,-5769
-1250,-11037,11444
6212,2737,5768
-5906,7773,-4685
1161,-11717,13485
4695,6348,2401
-6754,4196,-2618
3387,-11375,14424
2873,9320,-770
-6787,301,186
5156,-9652,14210
796,11303,-3394
-5864,-3713,3535
6266,-6827,12899
-1529,11945,-5234
-4369,11741,6932
6819,-8880,10589
-3785,-1252,-5910
-2441,10460,9989
6642,-11015,7584
-5350,2615,-5435
-201,7868,12455
5590,-11774,13373
-6342,6254,2566
2126,4428,-2782
3892,-11429,14410
-6860,9273,-620
4283,504,36
1979,-9765,14243
-6489,11203,-3313
-5936,-3343,3426
6263,-6929,12922
-1418,11850,-5092
-4423,-7113,6755
6798,-3478,10785
-3651,11359,-5871
-2496,-9940,9863
6672,508,7769
-5238,9430,-5448
-279,-11538,12394
5668,4333,4390
-6319,6375,-4046
2094,-11780,13975
3987,7765,1017
-6861,9148,-1608
4144,617,14443
2023,-9848,14242
-6517,11171,-3216
5688,-3374,3223
-118,-7122,13002
-5336,12019,-5038
6553,-6928,6583
-2453,-3649,10886
-3603,11435,-5847
6885,-9863,9740
-4417,275,7922
-5230,9575,-5476
-391,-11512,12270
5724,4201,4578
-6277,6569,-4088
1967,-11804,13789
4102,7443,1147
-6813,2876,-1690
4113,-10879,14401
2143,10148,-1761
-6528,-1175,1345
5636,-8728,13830
-28,11676,-4183
-5343,-5091,4777
6516,-5579,12125
-2386,11875,-5582
-3679,-8419,8075
6857,-9584,9471
-4441,63,-5770
-1581,9573,10972
6348,-11382,6357
-5780,3994,-4902
688,6667,13147
5018,-11727,2950
-6596,7462,-3107
2942,3038,-1854
3227,-10957,14459
-6871,10095,-1645
4873,-933,1198
1223,-8905,13906
-6109,11721,-4038
6085,-4886,4527
-1046,-5834,12321
-2236,11909,-5527
-3826,-8180,7882
6832,-2194,9745
-4253,10854,-5801
-1769,-10611,10795
6395,1806,6640
-5651,8504,-5078
536,-11769,13033
5120,5608,3249
-6625,5204,-3297
2829,-11636,14206
3360,8758,25
-6852,1443,-670
4717,-10245,14336
1393,-9122,-2773
-6177,11556,2596
6021,-4585,13336
-874,-6101,-4812
-4802,11928,5974
6733,-7931,11252
-3194,-2353,-5760
-2973,10942,-5803
6790,-10513,10690
-4967,1615,6858
-769,8645,-5087
5948,-11727,12956
-6114,5416,3411
1574,5321,-3400
4354,-11685,14208
3474,8657,162
-6875,1601,-762
4684,-10359,14360
1422,10834,-2677
-6220,-2513,2500
5975,-7804,13391
-794,12029,-4740
-4839,-6218,5876
6694,-4425,11426
-3146,11639,-5795
-3010,-9359,9113
6795,-508,8578
